dist_id,district,lat,lon,region,year,flooded,cases,population,wat_cov,san_cov,hw_cov,score,case_rate_per_100k
100,Pallisa,1.15,33.7,Eastern,2012,0,0,386890,83,87.0,36.0,75,0.0
100,Pallisa,1.15,33.7,Eastern,2013,0,0,386890,83,87.0,36.0,75,0.0
100,Pallisa,1.15,33.7,Eastern,2014,0,0,386890,83,87.0,36.0,75,0.0
100,Pallisa,1.15,33.7,Eastern,2015,0,0,386890,83,87.0,36.0,75,0.0
100,Pallisa,1.15,33.7,Eastern,2016,0,6,386890,83,87.0,36.0,75,1.5508284008374473
101,Rakai,-0.75,31.4,Central,2011,0,0,516309,79,84.0,65.0,55,0.0
101,Rakai,-0.75,31.4,Central,2012,1,0,516309,79,84.0,65.0,55,0.0
101,Rakai,-0.75,31.4,Central,2013,1,0,516309,79,84.0,65.0,55,0.0
101,Rakai,-0.75,31.4,Central,2014,0,0,516309,79,84.0,65.0,55,0.0
101,Rakai,-0.75,31.4,Central,2015,0,0,516309,79,84.0,65.0,55,0.0
101,Rakai,-0.75,31.4,Central,2016,1,0,516309,79,84.0,65.0,55,0.0
102,Rubirizi,-0.27,30.1,Western,2011,0,0,129149,86,85.4,23.8,50,0.0
102,Rubirizi,-0.27,30.1,Western,2012,0,0,129149,86,85.4,23.8,50,0.0
102,Rubirizi,-0.27,30.1,Western,2013,0,0,129149,86,85.4,23.8,50,0.0
102,Rubirizi,-0.27,30.1,Western,2014,0,0,129149,86,85.4,23.8,50,0.0
102,Rubirizi,-0.27,30.1,Western,2015,0,0,129149,86,85.4,23.8,50,0.0
102,Rubirizi,-0.27,30.1,Western,2016,0,0,129149,86,85.4,23.8,50,0.0
103,Rukungiri,-0.78,29.93,Western,2011,1,123,314694,75,98.9,51.1,68,39.0855879044405
103,Rukungiri,-0.78,29.93,Western,2012,0,37,314694,75,98.9,51.1,68,11.757453272067469
103,Rukungiri,-0.78,29.93,Western,2013,0,0,314694,75,98.9,51.1,68,0.0
103,Rukungiri,-0.78,29.93,Western,2014,0,0,314694,75,98.9,51.1,68,0.0
103,Rukungiri,-0.78,29.93,Western,2015,0,0,314694,75,98.9,51.1,68,0.0
103,Rukungiri,-0.78,29.93,Western,2016,0,0,314694,75,98.9,51.1,68,0.0
104,Serere,1.5,33.55,Eastern,2011,1,0,285903,38,85.0,53.0,70,0.0
104,Serere,1.5,33.55,Eastern,2012,1,0,285903,38,85.0,53.0,70,0.0
104,Serere,1.5,33.55,Eastern,2013,1,0,285903,38,85.0,53.0,70,0.0
104,Serere,1.5,33.55,Eastern,2014,0,0,285903,38,85.0,53.0,70,0.0
104,Serere,1.5,33.55,Eastern,2015,0,0,285903,38,85.0,53.0,70,0.0
104,Serere,1.5,33.55,Eastern,2016,0,0,285903,38,85.0,53.0,70,0.0
105,Sheema,-0.55,30.3,Western,2011,0,0,207343,99,89.0,65.0,53,0.0
105,Sheema,-0.55,30.3,Western,2012,0,0,207343,99,89.0,65.0,53,0.0
105,Sheema,-0.55,30.3,Western,2013,0,0,207343,99,89.0,65.0,53,0.0
105,Sheema,-0.55,30.3,Western,2014,0,0,207343,99,89.0,65.0,53,0.0
105,Sheema,-0.55,30.3,Western,2015,0,0,207343,99,89.0,65.0,53,0.0
105,Sheema,-0.55,30.3,Western,2016,0,0,207343,99,89.0,65.0,53,0.0
106,Sironko,1.23,34.25,Eastern,2011,1,0,242422,49,77.0,35.0,35,0.0
106,Sironko,1.23,34.25,Eastern,2012,0,25,242422,49,77.0,35.0,35,10.31259539150737
106,Sironko,1.23,34.25,Eastern,2013,1,0,242422,49,77.0,35.0,35,0.0
106,Sironko,1.23,34.25,Eastern,2014,1,0,242422,49,77.0,35.0,35,0.0
106,Sironko,1.23,34.25,Eastern,2015,0,0,242422,49,77.0,35.0,35,0.0
106,Sironko,1.23,34.25,Eastern,2016,1,159,242422,49,77.0,35.0,35,65.58810668998689
107,Soroti,1.72,33.61,Eastern,2011,1,0,296833,91,83.2,53.9,60,0.0
107,Soroti,1.72,33.61,Eastern,2012,1,0,296833,91,83.2,53.9,60,0.0
107,Soroti,1.72,33.61,Eastern,2013,1,0,296833,91,83.2,53.9,60,0.0
107,Soroti,1.72,33.61,Eastern,2014,0,0,296833,91,83.2,53.9,60,0.0
107,Soroti,1.72,33.61,Eastern,2015,1,0,296833,91,83.2,53.9,60,0.0
107,Soroti,1.72,33.61,Eastern,2016,0,0,296833,91,83.2,53.9,60,0.0
108,Ssembabule,-0.1,31.35,Central,2011,0,0,252597,94,70.0,16.1,48,0.0
108,Ssembabule,-0.1,31.35,Central,2012,0,0,252597,94,70.0,16.1,48,0.0
108,Ssembabule,-0.1,31.35,Central,2013,0,0,252597,94,70.0,16.1,48,0.0
108,Ssembabule,-0.1,31.35,Central,2014,0,0,252597,94,70.0,16.1,48,0.0
108,Ssembabule,-0.1,31.35,Central,2015,0,0,252597,94,70.0,16.1,48,0.0
108,Ssembabule,-0.1,31.35,Central,2016,0,0,252597,94,70.0,16.1,48,0.0
109,Tororo,0.69,34.18,Eastern,2011,1,0,517082,94,81.0,34.4,55,0.0
109,Tororo,0.69,34.18,Eastern,2012,0,0,517082,94,81.0,34.4,55,0.0
109,Tororo,0.69,34.18,Eastern,2013,1,0,517082,94,81.0,34.4,55,0.0
109,Tororo,0.69,34.18,Eastern,2014,0,0,517082,94,81.0,34.4,55,0.0
109,Tororo,0.69,34.18,Eastern,2015,0,0,517082,94,81.0,34.4,55,0.0
109,Tororo,0.69,34.18,Eastern,2016,1,0,517082,94,81.0,34.4,55,0.0
110,Wakiso,0.4,32.47,Central,2011,0,0,1997418,91,89.7,58.0,70,0.0
110,Wakiso,0.4,32.47,Central,2012,0,0,1997418,91,89.7,58.0,70,0.0
110,Wakiso,0.4,32.47,Central,2013,0,0,1997418,91,89.7,58.0,70,0.0
110,Wakiso,0.4,32.47,Central,2014,0,0,1997418,91,89.7,58.0,70,0.0
110,Wakiso,0.4,32.47,Central,2015,1,149,1997418,91,89.7,58.0,70,7.459630382824225
110,Wakiso,0.4,32.47,Central,2016,0,0,1997418,91,89.7,58.0,70,0.0
111,Yumbe,3.47,31.24,Northern,2011,1,0,484822,96,75.3,44.2,67,0.0
111,Yumbe,3.47,31.24,Northern,2012,0,0,484822,96,75.3,44.2,67,0.0
111,Yumbe,3.47,31.24,Northern,2013,0,12,484822,96,75.3,44.2,67,2.475135204260533
111,Yumbe,3.47,31.24,Northern,2014,0,1,484822,96,75.3,44.2,67,0.20626126702171105
111,Yumbe,3.47,31.24,Northern,2015,0,0,484822,96,75.3,44.2,67,0.0
111,Yumbe,3.47,31.24,Northern,2016,0,55,484822,96,75.3,44.2,67,11.344369686194108
112,Zombo,2.55,30.9,Western,2011,1,0,240082,88,80.0,41.0,40,0.0
112,Zombo,2.55,30.9,Western,2012,1,34,240082,88,80.0,41.0,40,14.16182804208562
112,Zombo,2.55,30.9,Western,2013,0,2,240082,88,80.0,41.0,40,0.8330487083579777
112,Zombo,2.55,30.9,Western,2014,0,0,240082,88,80.0,41.0,40,0.0
112,Zombo,2.55,30.9,Western,2015,0,0,240082,88,80.0,41.0,40,0.0
112,Zombo,2.55,30.9,Western,2016,0,15,240082,88,80.0,41.0,40,6.247865312684832
